no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,debt_to_income,total_assets,assets_to_loan
2,0,0,4900000,13500000,8,328,10500000,8100000,18300000,3400000,0,2.755101478550719,40300000,2.985184964060373
4,1,0,9100000,26600000,2,812,23300000,11900000,33100000,10400000,1,2.923076601859714,78700000,2.958646505314041
3,1,1,9000000,33100000,16,456,23800000,7000000,26000000,7100000,0,3.677777369135848,63900000,1.9305135368424913
4,1,1,1300000,3900000,16,566,700000,200000,3400000,1600000,1,2.9999976923094676,5900000,1.5128201249179167
1,0,0,6700000,25000000,20,598,5300000,12900000,13600000,7000000,1,3.7313427266652646,38800000,1.5519999379200025
5,0,0,3200000,9300000,6,656,7000000,3200000,12700000,4200000,1,2.9062490917971586,27100000,2.9139781812926686
0,0,0,7500000,28700000,2,895,2000000,4100000,21500000,7200000,1,3.8266661564445124,34800000,1.2125435117580659
3,1,0,4900000,12800000,14,653,7300000,1000000,13000000,7200000,1,2.6122443648480886,28500000,2.226562326049818
1,0,1,700000,1800000,16,641,2100000,400000,1600000,900000,1,2.5714248979644316,5000000,2.7777762345687584
2,1,0,6400000,16500000,8,544,12100000,6300000,15200000,5400000,0,2.5781245971680318,39000000,2.3636362203856836
0,0,1,3900000,14100000,20,811,5700000,3600000,10500000,5300000,1,3.6153836883631567,25100000,1.7801417177204455
4,1,0,9700000,26900000,10,460,11400000,3900000,31400000,9300000,0,2.773195590392207,56000000,2.081784309227349
5,1,1,3600000,12500000,12,795,10600000,2700000,11100000,4800000,1,3.4722212577163174,29200000,2.335999813120015
2,1,1,3400000,10300000,4,745,4900000,4000000,10000000,3900000,1,3.0294108737026844,22800000,2.213592018097862
0,0,0,9800000,20100000,16,606,6200000,800000,37300000,8700000,1,2.0510201988754897,53000000,2.636815789213145
1,0,0,5100000,14200000,6,451,6100000,7600000,11400000,5600000,0,2.7843131795464355,30700000,2.161971678734389
4,1,1,5900000,11800000,8,479,11000000,1200000,15700000,3900000,0,1.9999996610170065,31800000,2.694915025854659
5,1,0,1200000,2400000,14,495,1800000,1800000,4100000,1300000,0,1.9999983333347222,9000000,3.749998437500651
2,0,0,9700000,30200000,14,769,23700000,13600000,26400000,7500000,1,3.1134017408864185,71200000,2.357615815972986
5,0,1,4700000,11800000,4,639,3600000,700000,9400000,5500000,1,2.510637763694093,19200000,1.6271185061763977
5,1,0,4200000,12500000,18,723,1200000,300000,12900000,6100000,1,2.9761897675738647,20500000,1.6399998688000106
4,1,0,9300000,26100000,16,623,11700000,10500000,21100000,10700000,1,2.8064513111342677,54000000,2.068965437970673
3,0,1,5300000,20800000,6,487,9700000,3400000,18500000,4200000,0,3.924527561409894,35800000,1.721153763406069
0,1,0,7600000,30100000,2,743,20700000,8700000,27600000,9600000,1,3.9605257946676584,66600000,2.212624511208488
2,1,0,6200000,16900000,12,754,2300000,4200000,15300000,7900000,1,2.7258060119667724,29700000,1.7573963457161925
0,1,0,8900000,21600000,10,552,2300000,9900000,20700000,11900000,1,2.42696601944202,44800000,2.0740739780521307
4,0,1,7900000,27300000,10,560,23100000,14400000,28500000,10900000,1,3.455695765101802,76900000,2.8168497136685087
1,1,1,3500000,10800000,14,632,6900000,1500000,10900000,4200000,1,3.0857134040818845,23500000,2.175925724451322
2,1,0,5300000,16700000,18,339,4600000,3300000,12000000,4100000,0,3.150942801708905,24000000,1.4371256624475652
2,0,0,1400000,3100000,4,881,3700000,400000,5000000,1100000,1,2.214284132654191,10200000,3.290321519251123
1,0,1,9100000,23600000,20,535,2800000,17600000,26400000,4500000,0,2.5934063084168892,51300000,2.1737287214521728
4,0,0,4400000,17200000,4,563,4100000,3700000,12700000,2900000,1,3.909090020661359,23400000,1.3604650371822653
5,0,0,2800000,8200000,14,615,7400000,3300000,6700000,2700000,1,2.928570382653435,20100000,2.4512192132659494
3,0,0,1300000,3300000,8,795,1400000,800000,4600000,1600000,1,2.5384595858003185,8400000,2.545453774104917
4,1,0,8400000,28700000,14,878,23400000,8300000,23900000,8600000,1,3.4166662599206834,64200000,2.236933719967466
5,1,1,5300000,14000000,6,633,11800000,4500000,12800000,6100000,1,2.6415089355643517,35200000,2.5142855346938906
2,1,0,6000000,13900000,4,533,3000000,9600000,14600000,4100000,0,2.3166662805556197,31300000,2.2517983991511943
2,0,1,2100000,6800000,12,795,6100000,1900000,7200000,2400000,1,3.238093696145859,17600000,2.5882349134948655
0,0,0,4300000,11000000,4,374,7100000,7300000,9300000,4700000,0,2.5581389399676886,28400000,2.581817947107459
4,0,1,7300000,22900000,12,848,6300000,2900000,28500000,4100000,1,3.136985871645771,41800000,1.8253274312084091
2,1,0,5200000,16200000,12,890,10500000,9600000,15800000,3900000,1,3.1153840162723045,39800000,2.4567899718030883
3,1,0,4700000,9800000,14,444,8200000,300000,15700000,3800000,0,2.085105939339162,28000000,2.857142565597697
4,1,0,7800000,28500000,4,803,15500000,11300000,21100000,9800000,1,3.6538456854043995,57700000,2.0245613324715324
3,1,1,500000,1900000,18,618,0,600000,1000000,400000,1,3.7999924000152,2000000,1.0526310249310395
1,0,1,6000000,20300000,14,845,5000000,7800000,23700000,8700000,1,3.3833327694445385,45200000,2.226600875536903
4,1,0,4800000,10800000,12,833,3000000,4000000,16400000,7100000,1,2.2499995312500976,30500000,2.824073812585758
3,1,1,8900000,19300000,12,767,12000000,2200000,24700000,7700000,1,2.16853908218662,46600000,2.4145076469167024
1,1,1,1800000,4000000,16,747,700000,200000,4600000,900000,1,2.2222209876550068,6400000,1.5999996000001
2,1,0,3000000,7000000,4,588,5300000,3400000,11900000,3400000,1,2.3333325555558146,24000000,3.42857093877558
4,0,0,7700000,24500000,20,582,9800000,6600000,29100000,6500000,1,3.181817768595095,52000000,2.1224488929612697
1,0,0,8300000,20400000,14,348,5600000,12500000,29100000,4700000,0,2.4578310291769845,51900000,2.54411752234718
4,0,0,4200000,9400000,4,726,10000000,8100000,16100000,5500000,1,2.238094705215546,39700000,4.223403806020872
4,1,1,8000000,31200000,6,482,19800000,11500000,22200000,5700000,0,3.899999512500061,59200000,1.8974358366206463
2,1,1,9400000,30000000,16,565,1200000,3900000,28200000,9000000,1,3.191489022182019,42300000,1.4099999530000016
1,1,0,800000,2400000,16,872,2400000,1200000,1900000,900000,1,2.9999962500046875,6400000,2.6666655555560186
0,1,1,500000,1300000,4,825,600000,0,1800000,200000,1,2.5999948000104,2600000,1.999998461539645
2,1,1,6100000,22300000,8,694,16200000,10900000,22900000,7200000,1,3.655737105616868,57200000,2.565022306501242
3,1,1,8500000,30800000,20,448,23000000,1400000,22900000,7900000,0,3.6235289854671784,55200000,1.7922077340192295
5,1,1,7600000,18000000,12,452,7900000,4300000,23800000,4700000,0,2.368420740997271,40700000,2.261110985493834
3,0,0,8700000,17900000,12,897,16400000,3500000,31600000,12500000,1,2.0574710278768933,64000000,3.575418794669341
4,0,0,9400000,20200000,10,803,24800000,1000000,34400000,4800000,1,2.1489359416025593,65000000,3.2178216228801175
1,0,1,400000,900000,8,828,600000,500000,1500000,300000,1,2.2499943750140625,2900000,3.222218641979287
0,1,0,2700000,7500000,6,832,7700000,1200000,10000000,2500000,1,2.7777767489715743,21400000,2.8533329528889397
1,0,1,2300000,5500000,6,861,1600000,1200000,4700000,1700000,1,2.3913033081289963,9200000,1.6727269685950965
0,1,0,7500000,15900000,2,535,17500000,5700000,23600000,4500000,0,2.119999717333371,51300000,3.226414891420447
4,0,1,7100000,19400000,16,363,17900000,2600000,22600000,4000000,0,2.7323939813529603,47100000,2.4278349264002617
1,0,1,8800000,28600000,8,631,11000000,13200000,25000000,7700000,1,3.24999963068186,56900000,1.989510419947188
2,0,0,8400000,20700000,6,513,500000,16400000,18800000,7900000,0,2.464285420918402,43600000,2.1062800914840536
0,1,1,4700000,16200000,16,317,12700000,400000,9400000,2500000,0,3.446807777274941,25000000,1.5432097812833467
1,1,0,6900000,19500000,2,809,6100000,10600000,22900000,9300000,1,2.8260865469439787,48900000,2.5076921790927087
3,0,0,2400000,8200000,10,531,6800000,1900000,5700000,2000000,0,3.4166652430561486,16400000,1.9999997560975906
1,0,1,1600000,4800000,14,544,2200000,200000,6200000,1200000,0,2.999998125001172,9800000,2.041666241319533
0,1,0,3500000,7800000,14,366,6400000,3000000,13700000,4900000,0,2.2285707918369164,28000000,3.5897431295201114
0,0,0,3700000,12700000,14,797,1300000,1100000,12300000,3700000,1,3.432431504748242,18400000,1.448818783557576
1,0,0,3200000,12000000,16,597,6800000,1900000,7700000,2200000,1,3.7499988281253662,18600000,1.549999870833344
2,0,1,7000000,22500000,12,632,12500000,4600000,20400000,4900000,1,3.2142852551021064,42400000,1.8844443606913617
5,0,0,9300000,28300000,12,741,7600000,12900000,32400000,5200000,1,3.04301042548275,58100000,2.0530034610246126
0,0,0,200000,800000,20,331,300000,0,500000,100000,0,3.9999800000999994,900000,1.1249985937517577
4,1,0,6900000,16500000,8,426,3900000,5200000,18300000,9000000,0,2.3913040012602895,36400000,2.2060604723599715
3,0,0,9000000,26500000,8,533,17100000,12400000,27800000,6000000,0,2.944444117283987,63300000,2.3886791551441826
1,0,0,6900000,22700000,16,394,3800000,4300000,27400000,8700000,0,3.289854595673247,44200000,1.9471364780997147
0,1,0,7500000,25100000,14,877,21000000,11400000,16900000,10700000,1,3.346666220444504,60000000,2.3904381517753723
5,0,0,9200000,28000000,8,527,18700000,7700000,24400000,6400000,0,3.043477930056747,57200000,2.042857069897962
1,1,0,4600000,12700000,8,468,10400000,0,14500000,3900000,0,2.760868965028486,28800000,2.267716356872728
4,1,1,5000000,19600000,18,611,13400000,4400000,14400000,4600000,1,3.9199992160001567,36800000,1.8775509246147488
2,1,0,4500000,17200000,6,832,2700000,8500000,10900000,6700000,1,3.822221372839695,28800000,1.6744185073012496
0,1,0,7900000,22700000,18,508,6600000,7000000,31600000,8900000,0,2.873417357795271,54100000,2.3832598069048543
5,0,0,5100000,13500000,20,840,1400000,5300000,14700000,4500000,1,2.6470583044983718,25900000,1.9185183764060463
4,1,0,3700000,7600000,14,794,9500000,7300000,12100000,4500000,1,2.0540534989044597,33400000,4.394736263850492
1,0,0,5300000,17800000,12,889,15300000,500000,14900000,6800000,1,3.3584899323603903,37500000,2.1067414546774463
4,0,0,200000,500000,16,765,600000,100000,600000,100000,1,2.4999875000625,1400000,2.7999944000112
3,1,1,9000000,18600000,16,518,18400000,17600000,28900000,10300000,0,2.0666664370370627,75200000,4.043010535322014
3,0,0,6900000,17100000,4,694,4200000,6100000,27000000,6000000,1,2.4782605103970274,43300000,2.5321635946103163
2,0,0,700000,2300000,8,663,700000,500000,2800000,1000000,1,3.2857095918434402,5000000,2.1739120982990876
0,1,0,2500000,8900000,2,662,4000000,2100000,9700000,3000000,1,3.5599985760005697,18800000,2.1123593132180547
0,0,0,4600000,14400000,14,642,10100000,8700000,11100000,4800000,1,3.130434102079543,34700000,2.409722054880413
4,1,0,1000000,3900000,10,701,2200000,1000000,4000000,900000,1,3.8999961000039,8100000,2.0769225443788346
4,0,1,9200000,30100000,6,632,23700000,6600000,34200000,6200000,1,3.271738774811003,70700000,2.3488371312678695
3,1,1,2200000,4400000,2,861,1300000,2600000,4500000,2300000,1,1.9999990909095042,10700000,2.431817629132357
4,1,1,9700000,33300000,12,784,14600000,15800000,37900000,6500000,1,3.432989336805223,74800000,2.246246178791406
0,1,1,5500000,18200000,4,332,8100000,4000000,16400000,5600000,1,3.309090307438126,34100000,1.8736262706798752
4,0,1,1300000,3400000,2,763,3800000,200000,5100000,1400000,1,2.6153826035518435,10500000,3.088234385813416
1,0,1,7900000,19100000,2,593,20800000,12200000,26100000,7800000,1,2.417721212946682,66900000,3.502617617663999
2,0,0,4300000,8800000,6,512,7200000,6500000,16900000,2700000,0,2.046511151974151,33300000,3.7840904790806276
0,0,0,3800000,13300000,6,655,9600000,0,8600000,2600000,1,3.499999078947611,20800000,1.563909656848898
3,0,0,8700000,24700000,8,369,4000000,800000,31100000,4800000,0,2.839080133439065,40700000,1.6477732126407607
3,1,0,1300000,3100000,14,348,1500000,600000,3900000,600000,0,2.384613550297269,6600000,2.129031571280138
1,0,1,6800000,16800000,10,736,2000000,2600000,23800000,5600000,1,2.4705878719723717,34000000,2.0238094033446785
1,0,0,9100000,24000000,20,353,25100000,9200000,26100000,10900000,0,2.637362347542599,71300000,2.970833209548616
0,1,0,3000000,11300000,16,478,5600000,2000000,9800000,2000000,0,3.7666654111115294,19400000,1.7168140073615923
0,0,1,1200000,3000000,4,827,3200000,600000,2300000,1500000,1,2.499997916668403,7600000,2.53333248888917
1,0,1,5000000,16900000,12,517,2200000,1500000,15500000,5400000,0,3.3799993240001354,24600000,1.4556212156437152
5,1,1,9700000,24700000,18,648,15100000,600000,25200000,6800000,1,2.546391490062733,47700000,1.9311740108836433
2,0,1,7000000,23800000,10,689,8400000,5400000,15700000,7800000,1,3.3999995142857835,37300000,1.5672268249064358
1,1,0,4100000,9100000,20,550,9900000,5200000,10800000,4800000,1,2.2195116537776456,30700000,3.3736260028982414
0,1,1,5300000,12900000,20,826,15500000,6800000,12000000,5200000,1,2.433961804912867,39500000,3.0620152665104445
1,0,0,7300000,19200000,14,599,18400000,5400000,15900000,3700000,1,2.6301366260086816,43400000,2.260416548936638
1,1,0,6500000,18500000,16,815,6300000,10000000,13400000,4000000,1,2.846153408284091,33700000,1.8216215231555934
4,1,1,600000,1400000,4,761,800000,500000,2100000,300000,1,2.333329444450926,3700000,2.642855255103389
3,0,1,5200000,15000000,20,432,6900000,5000000,15600000,5100000,0,2.8846148298817633,32600000,2.1733331884444542
4,0,1,2800000,9200000,18,442,5800000,4800000,8400000,1300000,0,3.285713112245317,20300000,2.2065214992911413
1,1,1,7800000,23300000,6,620,3500000,2100000,22200000,7600000,1,2.987179104207807,35400000,1.5193132395144533
2,1,0,3000000,6500000,4,476,7900000,300000,9400000,1500000,0,2.166665944444685,19100000,2.938461086390602
4,1,0,9300000,34900000,6,837,27400000,800000,21400000,8500000,1,3.752687768528197,58100000,1.6647563992906476
3,0,1,5100000,18000000,6,510,13400000,6600000,17200000,7600000,0,3.5294110726644954,44800000,2.4888887506172916
4,0,1,4300000,16100000,18,849,3800000,6600000,17100000,6400000,1,3.7441851757708893,33900000,2.105589931329818
3,1,0,1100000,2100000,8,737,2900000,2000000,2500000,900000,1,1.9090891735552968,8300000,3.952379070295681
2,1,0,6500000,16200000,10,809,14000000,4700000,13200000,8600000,1,2.4923073088757985,40500000,2.499999845679022
3,0,0,6400000,23000000,8,520,12100000,11400000,16000000,3800000,0,3.5937494384766504,43300000,1.8826086137996254
2,0,0,7400000,22500000,16,834,6400000,12600000,15700000,6000000,1,3.040540129656739,40700000,1.8088888084938308
4,1,0,8700000,32100000,8,397,8900000,17000000,34700000,4800000,0,3.689654748315546,65400000,2.0373831141002143
0,0,0,9200000,24700000,14,438,4800000,16000000,20600000,10700000,0,2.6847823168714875,52100000,2.1093116554934555
1,1,1,6200000,19700000,18,820,11200000,3400000,15600000,4700000,1,3.1774188423517997,34900000,1.7715735141333242
1,0,0,1200000,4600000,20,323,2000000,1700000,2600000,1400000,0,3.833330138891551,7700000,1.6739126795842
1,0,1,7000000,20300000,14,837,7700000,2200000,19700000,5500000,1,2.899999585714345,35100000,1.7290639542333028
5,1,1,3800000,10100000,2,571,7400000,6600000,12600000,3300000,1,2.657894037396306,29900000,2.9603957464954704
0,1,0,4900000,16300000,14,479,1600000,6400000,18600000,2700000,0,3.326529933361238,29300000,1.797545901991049
2,1,1,7800000,22100000,6,533,11900000,2500000,19300000,10800000,0,2.8333329700855168,44500000,2.013574569521513
1,0,1,7400000,17200000,8,899,16500000,8700000,16700000,4900000,1,2.3243240102264853,46800000,2.7209300743645306
1,0,0,7000000,26600000,16,460,20500000,3300000,27700000,4600000,0,3.7999994571429347,56100000,2.109022477104418
1,0,0,4900000,12500000,2,636,14200000,6400000,13900000,5000000,1,2.551019887546962,39500000,3.15999974720002
3,0,0,5800000,20600000,20,434,8400000,2700000,22600000,7000000,0,3.5517235255649093,40700000,1.9757280594306768
5,0,0,2000000,6900000,18,516,4600000,3400000,6500000,1600000,0,3.4499982750008624,16100000,2.333332995169131
4,1,0,8300000,24600000,2,382,1400000,1200000,16700000,6600000,0,2.9638550645957755,25900000,1.0528454856566876
0,1,1,1000000,2800000,12,616,700000,700000,3900000,700000,1,2.7999972000028,6000000,2.142856377551294
3,1,0,5500000,11600000,6,745,9400000,8000000,12800000,5400000,1,2.1090905256199046,35600000,3.0689652526754094
5,1,0,1400000,3400000,6,697,2000000,500000,4600000,1600000,1,2.42856969387879,8700000,2.5588227768168306
4,1,0,3700000,12300000,6,364,5900000,4200000,13700000,4400000,0,3.3243234258585335,28200000,2.2926827404322974
2,0,1,2100000,6900000,2,566,700000,1500000,8100000,1000000,1,3.2857127210891806,11300000,1.6376809220752286
4,0,0,6200000,21900000,12,462,9400000,2000000,16600000,8300000,0,3.5322574947971783,36300000,1.6575341708888507
0,0,0,9300000,31900000,2,331,7100000,11200000,23700000,8000000,1,3.430107158052994,50000000,1.5673980699875214
3,0,1,5100000,10300000,12,839,13400000,5400000,10700000,7500000,1,2.0196074471357948,37000000,3.5922326609482855
0,1,1,7000000,14000000,4,702,9000000,3100000,21400000,7600000,1,1.999999714285755,41100000,2.9357140760204232
3,1,1,5300000,17900000,2,580,10200000,6400000,11600000,3600000,1,3.3773578533287067,31800000,1.7765362136013287
3,1,0,900000,2800000,10,560,2700000,300000,1900000,1300000,1,3.1111076543248286,6200000,2.21428492346967
4,0,1,9400000,25700000,14,845,27300000,4100000,26500000,12200000,1,2.7340422623359295,70100000,2.7276263530106477
4,0,1,2600000,8500000,4,392,5500000,100000,8800000,2900000,1,3.269229511834803,17300000,2.0352938782007204
2,1,0,1500000,4900000,16,387,0,2400000,3700000,1300000,0,3.2666644888903407,7400000,1.5102037734278013
1,1,1,1800000,6300000,12,749,4200000,200000,3800000,2700000,1,3.499998055556636,10900000,1.730158455530404
3,1,1,7800000,20000000,14,727,4600000,7200000,17300000,8600000,1,2.564102235371508,37700000,1.8849999057500046
3,1,1,2100000,7400000,14,656,5600000,400000,5200000,2800000,1,3.5238078458057878,14000000,1.89189163623086
0,0,1,8300000,17500000,20,643,24800000,8900000,18800000,5100000,1,2.108433480911629,57600000,3.2914283833469495
2,0,1,4400000,16800000,4,307,12800000,7200000,9700000,5800000,1,3.8181809504134203,35500000,2.1130951123157673
2,0,0,2300000,5000000,16,588,2000000,3500000,7000000,1500000,1,2.1739120982990876,14000000,2.799999440000112
3,1,1,7700000,22300000,20,895,22200000,13300000,23900000,9100000,1,2.8961035199865557,68500000,3.0717487411771867
